Date,WeightAVG
2011-06-19 00:30:00,0.0
2011-06-19 01:00:00,0.0
2011-06-19 01:30:00,0.0
2011-06-19 02:00:00,0.0
2011-06-19 02:30:00,0.0
2011-06-19 03:00:00,0.0
2011-06-19 03:30:00,0.0
2011-06-19 04:00:00,0.0
2011-06-19 04:30:00,0.0
2011-06-19 05:00:00,0.0
2011-06-19 05:30:00,0.0
2011-06-19 06:00:00,0.0
2011-06-19 06:30:00,0.0
2011-06-19 07:00:00,2.5610965055555557
2011-06-19 07:30:00,4.298652522777777
2011-06-19 08:00:00,4.0
2011-06-19 08:30:00,4.0
2011-06-19 09:00:00,2.5990197394444445
2011-06-19 09:30:00,0.0
2011-06-19 10:00:00,0.0
2011-06-19 10:30:00,0.0
2011-06-19 11:00:00,0.15607670499999998
2011-06-19 11:30:00,0.0
2011-06-19 12:00:00,0.0
2011-06-19 12:30:00,0.04021867444444444
2011-06-19 13:00:00,1.651012852222222
2011-06-19 13:30:00,0.0
2011-06-19 14:00:00,0.0
2011-06-19 14:30:00,0.0
2011-06-19 15:00:00,0.2668903022222222
2011-06-19 15:30:00,0.0
2011-06-19 16:00:00,0.0
2011-06-19 16:30:00,0.0
2011-06-19 17:00:00,0.1474039338888889
2011-06-19 17:30:00,0.2040354922222222
2011-06-19 18:00:00,0.0
2011-06-19 18:30:00,0.0
2011-06-19 19:00:00,0.0
2011-06-19 19:30:00,0.4541791972222222
2011-06-19 20:00:00,0.07588565944444445
2011-06-19 20:30:00,1.4447242883333333
2011-06-19 21:00:00,1.6147199316666667
2011-06-19 21:30:00,1.2556532122222224
2011-06-19 22:00:00,0.0
2011-06-19 22:30:00,0.0
2011-06-19 23:00:00,0.0
2011-06-19 23:30:00,0.0
2011-06-20 00:00:00,0.0
2011-06-20 00:30:00,0.0
2011-06-20 01:00:00,0.0
2011-06-20 01:30:00,0.0
2011-06-20 02:00:00,0.0
2011-06-20 02:30:00,0.0
2011-06-20 03:00:00,0.0
2011-06-20 03:30:00,0.0
2011-06-20 04:00:00,0.0
2011-06-20 04:30:00,0.0
2011-06-20 05:00:00,0.0
2011-06-20 05:30:00,0.0
2011-06-20 06:00:00,0.0
2011-06-20 06:30:00,0.0
2011-06-20 07:00:00,0.0
2011-06-20 07:30:00,0.4255983022222222
2011-06-20 08:00:00,0.0
2011-06-20 08:30:00,0.7522420705555556
2011-06-20 09:00:00,0.0
2011-06-20 09:30:00,0.0
2011-06-20 10:00:00,0.15716565777777777
2011-06-20 10:30:00,0.9992929205555555
2011-06-20 11:00:00,1.0535695672222223
2011-06-20 11:30:00,1.0098921644444445
2011-06-20 12:00:00,1.002647505
2011-06-20 12:30:00,0.0
2011-06-20 13:00:00,0.0
2011-06-20 13:30:00,0.0
2011-06-20 14:00:00,0.0
2011-06-20 14:30:00,0.0
2011-06-20 15:00:00,0.0
2011-06-20 15:30:00,0.0
2011-06-20 16:00:00,0.006640255555555556
2011-06-20 16:30:00,0.7512384466666666
2011-06-20 17:00:00,0.0
2011-06-20 17:30:00,0.17693401833333333
2011-06-20 18:00:00,0.0
2011-06-20 18:30:00,0.0
2011-06-20 19:00:00,0.0
2011-06-20 19:30:00,0.6077608194444445
2011-06-20 20:00:00,0.47335850500000004
2011-06-20 20:30:00,0.8732188777777778
2011-06-20 21:00:00,1.5669736522222224
2011-06-20 21:30:00,1.0842134305555555
2011-06-20 22:00:00,0.0
2011-06-20 22:30:00,0.0
2011-06-20 23:00:00,0.0
2011-06-20 23:30:00,0.0
2011-06-21 00:00:00,0.0
2011-06-21 00:30:00,0.0
2011-06-21 01:00:00,0.0
2011-06-21 01:30:00,0.0
2011-06-21 02:00:00,0.0
2011-06-21 02:30:00,0.0
2011-06-21 03:00:00,0.0
2011-06-21 03:30:00,0.062174582222222226
2011-06-21 04:00:00,0.0
2011-06-21 04:30:00,0.0
2011-06-21 05:00:00,0.0
2011-06-21 05:30:00,0.0
2011-06-21 06:00:00,0.0
2011-06-21 06:30:00,0.0
2011-06-21 07:00:00,0.847855633888889
2011-06-21 07:30:00,1.0
2011-06-21 08:00:00,1.0
2011-06-21 08:30:00,1.0
2011-06-21 09:00:00,1.9656237222222221
2011-06-21 09:30:00,0.2227657627777778
2011-06-21 10:00:00,0.04261625
2011-06-21 10:30:00,0.4683190755555556
2011-06-21 11:00:00,0.0
2011-06-21 11:30:00,0.0
2011-06-21 12:00:00,0.0
2011-06-21 12:30:00,0.09744422666666668
2011-06-21 13:00:00,0.0
2011-06-21 13:30:00,0.08749501055555556
2011-06-21 14:00:00,0.0
2011-06-21 14:30:00,0.0
2011-06-21 15:00:00,0.0
2011-06-21 15:30:00,0.0
2011-06-21 16:00:00,0.20778733833333335
2011-06-21 16:30:00,0.23974721833333335
2011-06-21 17:00:00,0.0
2011-06-21 17:30:00,0.22350741333333335
2011-06-21 18:00:00,0.0
2011-06-21 18:30:00,0.0
2011-06-21 19:00:00,0.0
2011-06-21 19:30:00,0.0
2011-06-21 20:00:00,0.306610795
2011-06-21 20:30:00,0.060837974999999996
2011-06-21 21:00:00,1.212919285
2011-06-21 21:30:00,1.7815189244444445
2011-06-21 22:00:00,0.0
2011-06-21 22:30:00,0.0
2011-06-21 23:00:00,0.0
2011-06-21 23:30:00,0.0
2011-06-22 00:00:00,0.0
2011-06-22 00:30:00,0.0
2011-06-22 01:00:00,0.0
2011-06-22 01:30:00,0.0
2011-06-22 02:00:00,0.0
2011-06-22 02:30:00,0.0
2011-06-22 03:00:00,0.0
2011-06-22 03:30:00,0.0
2011-06-22 04:00:00,0.0
2011-06-22 04:30:00,0.0
2011-06-22 05:00:00,0.0
2011-06-22 05:30:00,0.0
2011-06-22 06:00:00,0.0
2011-06-22 06:30:00,0.0
2011-06-22 07:00:00,0.0
2011-06-22 07:30:00,0.8748171233333334
2011-06-22 08:00:00,1.468590388888889
2011-06-22 08:30:00,0.6190359016666667
2011-06-22 09:00:00,0.0
2011-06-22 09:30:00,0.0
2011-06-22 10:00:00,0.19949711888888888
2011-06-22 10:30:00,1.0
2011-06-22 11:00:00,0.8546104877777778
2011-06-22 11:30:00,0.0
2011-06-22 12:00:00,0.0
2011-06-22 12:30:00,0.0
2011-06-22 13:00:00,0.3504654005555556
2011-06-22 13:30:00,0.6823042577777778
2011-06-22 14:00:00,0.0
2011-06-22 14:30:00,0.0
2011-06-22 15:00:00,0.2106514138888889
2011-06-22 15:30:00,1.6936543683333332
2011-06-22 16:00:00,1.025606791111111
2011-06-22 16:30:00,1.07486465
2011-06-22 17:00:00,0.07828777555555555
2011-06-22 17:30:00,0.2549319294444445
2011-06-22 18:00:00,0.0
2011-06-22 18:30:00,0.0
2011-06-22 19:00:00,0.0
2011-06-22 19:30:00,0.15408798388888886
2011-06-22 20:00:00,0.0
2011-06-22 20:30:00,0.18304074888888888
2011-06-22 21:00:00,1.0886029344444443
2011-06-22 21:30:00,1.9810198783333335
2011-06-22 22:00:00,0.9046504444444445
2011-06-22 22:30:00,0.0
2011-06-22 23:00:00,0.0
2011-06-22 23:30:00,0.0
2011-06-23 00:00:00,0.0
2011-06-23 00:30:00,0.0
2011-06-23 01:00:00,0.0
2011-06-23 01:30:00,0.0
2011-06-23 02:00:00,0.0
2011-06-23 02:30:00,0.0
2011-06-23 03:00:00,0.0
2011-06-23 03:30:00,0.0
2011-06-23 04:00:00,0.0
2011-06-23 04:30:00,0.0
2011-06-23 05:00:00,0.08947996722222222
2011-06-23 05:30:00,0.0
2011-06-23 06:00:00,0.0
2011-06-23 06:30:00,0.0
2011-06-23 07:00:00,0.0
2011-06-23 07:30:00,0.40324997222222225
2011-06-23 08:00:00,1.8731073694444442
2011-06-23 08:30:00,1.9553874272222223
2011-06-23 09:00:00,0.04269476111111111
2011-06-23 09:30:00,0.0
2011-06-23 10:00:00,0.0
2011-06-23 10:30:00,0.3515781783333333
2011-06-23 11:00:00,1.0344485105555556
2011-06-23 11:30:00,0.7397774911111112
2011-06-23 12:00:00,0.0
2011-06-23 12:30:00,0.0
2011-06-23 13:00:00,0.0
2011-06-23 13:30:00,0.0
2011-06-23 14:00:00,0.3833641911111111
2011-06-23 14:30:00,0.0
2011-06-23 15:00:00,0.3315262855555555
2011-06-23 15:30:00,0.0
2011-06-23 16:00:00,0.17459358277777778
2011-06-23 16:30:00,0.30622248333333335
2011-06-23 17:00:00,0.04363680388888889
2011-06-23 17:30:00,0.22531447111111114
2011-06-23 18:00:00,0.0
2011-06-23 18:30:00,0.0
2011-06-23 19:00:00,0.0
2011-06-23 19:30:00,0.19087261555555557
2011-06-23 20:00:00,0.0
2011-06-23 20:30:00,1.5223281083333333
2011-06-23 21:00:00,1.9342163350000003
2011-06-23 21:30:00,1.9431344511111113
2011-06-23 22:00:00,0.10747050555555555
2011-06-23 22:30:00,0.0
2011-06-23 23:00:00,0.0
2011-06-23 23:30:00,0.0
2011-06-24 00:00:00,0.0
2011-06-24 00:30:00,0.0
2011-06-24 01:00:00,0.0
2011-06-24 01:30:00,0.0
2011-06-24 02:00:00,0.0
2011-06-24 02:30:00,0.0
2011-06-24 03:00:00,0.0
2011-06-24 03:30:00,0.0
2011-06-24 04:00:00,0.0
2011-06-24 04:30:00,0.0
2011-06-24 05:00:00,0.0
2011-06-24 05:30:00,0.0
2011-06-24 06:00:00,0.0
2011-06-24 06:30:00,0.0
2011-06-24 07:00:00,0.0
2011-06-24 07:30:00,0.8300928077777778
2011-06-24 08:00:00,1.0
2011-06-24 08:30:00,1.6258305077777777
2011-06-24 09:00:00,0.0
2011-06-24 09:30:00,0.0
2011-06-24 10:00:00,0.09501748555555556
2011-06-24 10:30:00,1.6307321044444445
2011-06-24 11:00:00,2.098499852777778
2011-06-24 11:30:00,1.3434227177777778
2011-06-24 12:00:00,0.0
2011-06-24 12:30:00,0.0
2011-06-24 13:00:00,0.0
2011-06-24 13:30:00,0.41886799222222226
2011-06-24 14:00:00,0.8085692
2011-06-24 14:30:00,0.0
2011-06-24 15:00:00,0.0
2011-06-24 15:30:00,0.8083495272222222
2011-06-24 16:00:00,0.0
2011-06-24 16:30:00,0.07141270777777778
2011-06-24 17:00:00,0.013942383888888889
2011-06-24 17:30:00,0.2004063816666667
2011-06-24 18:00:00,0.0
2011-06-24 18:30:00,0.0
2011-06-24 19:00:00,1.3697651022222224
2011-06-24 19:30:00,1.0
2011-06-24 20:00:00,1.0
2011-06-24 20:30:00,1.0
2011-06-24 21:00:00,3.1874383755555558
2011-06-24 21:30:00,1.7627696749999997
2011-06-24 22:00:00,1.101263956111111
2011-06-24 22:30:00,0.0
2011-06-24 23:00:00,0.0
2011-06-24 23:30:00,0.0
2011-06-25 00:00:00,0.0
2011-06-25 00:30:00,0.0
2011-06-25 01:00:00,0.0
2011-06-25 01:30:00,0.0
2011-06-25 02:00:00,0.0
2011-06-25 02:30:00,0.0
2011-06-25 03:00:00,0.0
2011-06-25 03:30:00,0.0
2011-06-25 04:00:00,0.0
2011-06-25 04:30:00,0.0
2011-06-25 05:00:00,0.0
2011-06-25 05:30:00,0.0
2011-06-25 06:00:00,0.0
2011-06-25 06:30:00,0.0
2011-06-25 07:00:00,0.0
2011-06-25 07:30:00,0.4404599066666666
2011-06-25 08:00:00,1.7348784422222223
2011-06-25 08:30:00,1.8009894400000002
2011-06-25 09:00:00,0.0
2011-06-25 09:30:00,0.0
2011-06-25 10:00:00,0.14198175777777777
2011-06-25 10:30:00,0.007023312777777778
2011-06-25 11:00:00,0.0
2011-06-25 11:30:00,0.44501088666666666
2011-06-25 12:00:00,0.0
2011-06-25 12:30:00,0.0662642688888889
2011-06-25 13:00:00,0.0
2011-06-25 13:30:00,0.0
2011-06-25 14:00:00,0.07968277055555555
2011-06-25 14:30:00,0.8225210250000001
2011-06-25 15:00:00,2.0
2011-06-25 15:30:00,2.600628253888889
2011-06-25 16:00:00,0.8270947333333334
2011-06-25 16:30:00,0.0
2011-06-25 17:00:00,0.0
2011-06-25 17:30:00,0.16880938555555555
2011-06-25 18:00:00,0.0
2011-06-25 18:30:00,0.0
2011-06-25 19:00:00,0.0
2011-06-25 19:30:00,0.0
2011-06-25 20:00:00,0.0
2011-06-25 20:30:00,0.0
2011-06-25 21:00:00,0.0
2011-06-25 21:30:00,0.6483032816666667
2011-06-25 22:00:00,1.6851208061111111
2011-06-25 22:30:00,0.8889512322222222
2011-06-25 23:00:00,0.0
2011-06-25 23:30:00,0.0
2011-06-26 00:00:00,0.0
2011-06-26 00:30:00,0.0
2011-06-26 01:00:00,0.0
2011-06-26 01:30:00,0.0
2011-06-26 02:00:00,0.0
2011-06-26 02:30:00,0.0
2011-06-26 03:00:00,0.0
2011-06-26 03:30:00,0.0
2011-06-26 04:00:00,0.0
2011-06-26 04:30:00,0.0
2011-06-26 05:00:00,0.0
2011-06-26 05:30:00,0.0
2011-06-26 06:00:00,0.0
2011-06-26 06:30:00,0.0
2011-06-26 07:00:00,0.0
2011-06-26 07:30:00,0.9022792872222222
2011-06-26 08:00:00,1.0
2011-06-26 08:30:00,1.0
2011-06-26 09:00:00,0.843151663888889
2011-06-26 09:30:00,0.0
2011-06-26 10:00:00,0.0
2011-06-26 10:30:00,0.19822763277777777
2011-06-26 11:00:00,0.24686326111111112
2011-06-26 11:30:00,0.0
2011-06-26 12:00:00,0.18336886555555557
2011-06-26 12:30:00,0.16785295055555555
2011-06-26 13:00:00,1.0942136627777779
2011-06-26 13:30:00,0.5475917788888889
2011-06-26 14:00:00,0.0
2011-06-26 14:30:00,0.0
2011-06-26 15:00:00,0.07469520333333333
2011-06-26 15:30:00,0.0
2011-06-26 16:00:00,0.0
2011-06-26 16:30:00,0.09377494444444445
2011-06-26 17:00:00,0.0
2011-06-26 17:30:00,0.24802427833333335
2011-06-26 18:00:00,0.0
2011-06-26 18:30:00,0.0
2011-06-26 19:00:00,0.22917055388888888
2011-06-26 19:30:00,0.9633460116666667
2011-06-26 20:00:00,0.01641488611111111
2011-06-26 20:30:00,0.9186443933333334
2011-06-26 21:00:00,1.976101472222222
2011-06-26 21:30:00,1.8917434677777778
2011-06-26 22:00:00,0.10257956166666667
2011-06-26 22:30:00,0.0
2011-06-26 23:00:00,0.0
2011-06-26 23:30:00,0.0
2011-06-27 00:00:00,0.0
2011-06-27 00:30:00,0.0
2011-06-27 01:00:00,0.0
2011-06-27 01:30:00,0.0
2011-06-27 02:00:00,0.0
2011-06-27 02:30:00,0.0
2011-06-27 03:00:00,0.0
2011-06-27 03:30:00,0.0
2011-06-27 04:00:00,0.0
2011-06-27 04:30:00,0.0
2011-06-27 05:00:00,0.0
2011-06-27 05:30:00,0.0
2011-06-27 06:00:00,0.0
2011-06-27 06:30:00,0.0
2011-06-27 07:00:00,0.0
2011-06-27 07:30:00,0.4613927022222222
2011-06-27 08:00:00,1.939890125
2011-06-27 08:30:00,0.8200575472222222
2011-06-27 09:00:00,0.0
2011-06-27 09:30:00,0.0
2011-06-27 10:00:00,0.0
2011-06-27 10:30:00,0.8744377644444444
2011-06-27 11:00:00,1.069612358888889
2011-06-27 11:30:00,0.6744236822222223
2011-06-27 12:00:00,0.0
2011-06-27 12:30:00,0.0
2011-06-27 13:00:00,0.0
2011-06-27 13:30:00,0.0
2011-06-27 14:00:00,0.0
2011-06-27 14:30:00,0.0
2011-06-27 15:00:00,0.0
2011-06-27 15:30:00,0.05130779333333333
2011-06-27 16:00:00,0.7611009155555555
2011-06-27 16:30:00,0.1930006088888889
2011-06-27 17:00:00,0.0
2011-06-27 17:30:00,0.1850973011111111
2011-06-27 18:00:00,0.0
2011-06-27 18:30:00,0.0
2011-06-27 19:00:00,0.0
2011-06-27 19:30:00,0.20707853166666668
2011-06-27 20:00:00,0.098278815
2011-06-27 20:30:00,0.33454480999999997
2011-06-27 21:00:00,1.7573627622222223
2011-06-27 21:30:00,1.7287079844444444
2011-06-27 22:00:00,0.47610470055555554
2011-06-27 22:30:00,0.0
2011-06-27 23:00:00,0.0
2011-06-27 23:30:00,0.0
2011-06-28 00:00:00,0.0
2011-06-28 00:30:00,0.0
2011-06-28 01:00:00,0.0
2011-06-28 01:30:00,0.0
2011-06-28 02:00:00,0.0
2011-06-28 02:30:00,0.0
2011-06-28 03:00:00,0.0
2011-06-28 03:30:00,0.0
2011-06-28 04:00:00,0.0
2011-06-28 04:30:00,0.0662045111111111
2011-06-28 05:00:00,0.0
2011-06-28 05:30:00,0.0
2011-06-28 06:00:00,0.0
2011-06-28 06:30:00,0.0
2011-06-28 07:00:00,0.29176671833333334
2011-06-28 07:30:00,1.0
2011-06-28 08:00:00,1.0
2011-06-28 08:30:00,1.2312502594444443
2011-06-28 09:00:00,1.748754895
2011-06-28 09:30:00,0.6263437749999999
2011-06-28 10:00:00,0.0
2011-06-28 10:30:00,0.0
2011-06-28 11:00:00,0.0
2011-06-28 11:30:00,0.0
2011-06-28 12:00:00,0.0
2011-06-28 12:30:00,0.5159698083333334
2011-06-28 13:00:00,0.0
2011-06-28 13:30:00,0.0
2011-06-28 14:00:00,0.0
2011-06-28 14:30:00,0.0
2011-06-28 15:00:00,0.3948768761111111
2011-06-28 15:30:00,0.0
2011-06-28 16:00:00,0.0
2011-06-28 16:30:00,0.010907697222222224
2011-06-28 17:00:00,1.350627197777778
2011-06-28 17:30:00,1.5930508372222225
2011-06-28 18:00:00,0.0
2011-06-28 18:30:00,0.0
2011-06-28 19:00:00,0.07257916666666667
2011-06-28 19:30:00,0.0
2011-06-28 20:00:00,0.07027727833333333
2011-06-28 20:30:00,0.7857972938888889
2011-06-28 21:00:00,1.6094658466666667
2011-06-28 21:30:00,1.6156264805555556
2011-06-28 22:00:00,1.017180685
2011-06-28 22:30:00,0.0
2011-06-28 23:00:00,0.0
2011-06-28 23:30:00,0.0
2011-06-29 00:00:00,0.0
2011-06-29 00:30:00,0.0
2011-06-29 01:00:00,0.0
2011-06-29 01:30:00,0.0
2011-06-29 02:00:00,0.0
2011-06-29 02:30:00,0.0
2011-06-29 03:00:00,0.0
2011-06-29 03:30:00,0.0
2011-06-29 04:00:00,0.0
2011-06-29 04:30:00,0.0
2011-06-29 05:00:00,0.0
2011-06-29 05:30:00,0.0
2011-06-29 06:00:00,0.0
2011-06-29 06:30:00,0.0
2011-06-29 07:00:00,0.0
2011-06-29 07:30:00,0.43831627166666665
2011-06-29 08:00:00,0.7454076961111111
2011-06-29 08:30:00,0.6761863111111112
2011-06-29 09:00:00,0.0
2011-06-29 09:30:00,0.0
2011-06-29 10:00:00,0.0
2011-06-29 10:30:00,1.0012618472222221
2011-06-29 11:00:00,2.055257472777778
2011-06-29 11:30:00,1.5692258816666669
2011-06-29 12:00:00,1.0
2011-06-29 12:30:00,1.0
2011-06-29 13:00:00,1.0
2011-06-29 13:30:00,0.27349550833333336
2011-06-29 14:00:00,0.0
2011-06-29 14:30:00,0.9228758888888889
2011-06-29 15:00:00,0.4550949094444445
2011-06-29 15:30:00,0.154639835
2011-06-29 16:00:00,0.5148629105555556
2011-06-29 16:30:00,0.21392920722222222
2011-06-29 17:00:00,0.16212092166666667
2011-06-29 17:30:00,0.17027519722222217
2011-06-29 18:00:00,0.0
2011-06-29 18:30:00,0.0
2011-06-29 19:00:00,0.36773949333333333
2011-06-29 19:30:00,0.29480389055555556
2011-06-29 20:00:00,0.10414616
2011-06-29 20:30:00,1.0848079794444443
2011-06-29 21:00:00,1.6433719094444443
2011-06-29 21:30:00,1.9796606738888889
2011-06-29 22:00:00,0.34674393722222224
2011-06-29 22:30:00,0.0
2011-06-29 23:00:00,0.0
2011-06-29 23:30:00,0.0
2011-06-30 00:00:00,0.0
2011-06-30 00:30:00,0.0
2011-06-30 01:00:00,0.0
2011-06-30 01:30:00,0.0
2011-06-30 02:00:00,0.0
2011-06-30 02:30:00,0.0
2011-06-30 03:00:00,0.0
2011-06-30 03:30:00,0.0
2011-06-30 04:00:00,0.0
2011-06-30 04:30:00,0.06940884055555556
2011-06-30 05:00:00,0.0
2011-06-30 05:30:00,0.0
2011-06-30 06:00:00,0.0
2011-06-30 06:30:00,0.0
2011-06-30 07:00:00,0.0
2011-06-30 07:30:00,0.44016733277777775
2011-06-30 08:00:00,1.1961366238888889
2011-06-30 08:30:00,1.3305321622222221
2011-06-30 09:00:00,0.0
2011-06-30 09:30:00,0.0
2011-06-30 10:00:00,0.0
2011-06-30 10:30:00,0.04012214777777778
2011-06-30 11:00:00,1.0
2011-06-30 11:30:00,1.597151568333333
2011-06-30 12:00:00,0.2923623022222222
2011-06-30 12:30:00,0.0
2011-06-30 13:00:00,0.236944635
2011-06-30 13:30:00,0.28014932444444446
2011-06-30 14:00:00,0.0
2011-06-30 14:30:00,0.0
2011-06-30 15:00:00,0.0
2011-06-30 15:30:00,0.0
2011-06-30 16:00:00,0.1473020522222222
2011-06-30 16:30:00,0.20572232999999998
2011-06-30 17:00:00,0.0
2011-06-30 17:30:00,0.22719731444444444
2011-06-30 18:00:00,0.0
2011-06-30 18:30:00,0.0
2011-06-30 19:00:00,0.0
2011-06-30 19:30:00,0.5052024694444445
2011-06-30 20:00:00,1.0
2011-06-30 20:30:00,0.4219431472222222
2011-06-30 21:00:00,1.3755906461111114
2011-06-30 21:30:00,1.5778735111111113
