date,state
2012-03-02 20:27:13.770504,1
2012-03-02 20:55:27.225616,0
2012-03-03 21:01:18.044939,1
2012-03-03 21:28:20.609320,0
2012-03-04 20:37:00.590316,1
2012-03-04 21:01:21.113364,0
2012-03-05 20:50:32.599883,1
2012-03-05 21:18:25.580624,0
2012-03-06 20:45:45.419940,1
2012-03-06 21:18:15.049181,0
2012-03-07 20:58:39.853854,1
2012-03-07 21:25:33.064019,0
2012-03-10 21:09:52.141299,1
2012-03-10 21:51:36.599141,0
2012-03-11 20:00:35.660117,1
2012-03-11 20:32:22.577122,0
2012-03-12 20:09:44.468492,1
2012-03-12 22:04:02.945545,0
2012-03-13 20:19:05.721476,1
2012-03-13 20:51:03.192775,0
2012-03-14 21:30:16.648345,1
2012-03-14 21:57:08.953031,0
2012-03-15 20:22:46.629213,1
2012-03-15 20:46:20.183030,0
2012-03-16 20:49:53.885728,1
2012-03-16 21:14:57.060695,0
2012-03-17 09:56:00.936256,1
2012-03-17 10:08:48.791640,0
2012-03-17 20:57:52.521953,1
2012-03-17 21:24:28.788808,0
2012-03-18 21:06:13.237818,1
2012-03-18 21:35:41.410895,0
2012-03-19 20:29:45.172262,1
2012-03-19 20:53:10.041482,0
2012-03-20 16:11:52.150454,1
2012-03-20 21:53:44.785561,0
2012-03-21 20:30:43.597049,1
2012-03-21 20:49:06.794932,0
2012-03-22 20:58:07.963730,1
2012-03-22 21:17:52.459801,0
2012-03-23 21:09:12.822838,1
2012-03-23 21:50:42.160384,0
2012-03-24 20:57:51.039374,1
2012-03-24 21:25:51.327093,0
2012-03-25 20:52:20.735043,1
2012-03-25 21:11:18.091805,0
2012-03-27 20:08:18.656829,1
2012-03-27 20:29:42.021062,0
2012-03-28 20:01:00.676583,1
2012-03-28 20:32:23.836793,0
2012-03-29 19:57:19.844540,1
2012-03-29 20:17:52.487787,0
2012-03-30 20:59:54.817219,1
2012-03-30 21:27:36.409944,0
2012-03-31 21:14:45.225058,1
2012-03-31 21:40:58.911602,0
2012-04-01 20:47:27.672688,1
2012-04-01 21:15:55.472904,0
2012-04-02 20:39:26.738169,1
2012-04-02 21:14:26.231298,0
2012-04-03 20:30:50.444367,1
2012-04-03 20:57:51.598107,0
2012-04-04 20:47:24.894620,1
2012-04-04 21:14:51.756615,0
2012-04-05 20:04:08.583911,1
2012-04-05 20:33:35.124415,0
2012-04-06 21:40:13.074588,1
2012-04-06 22:01:13.064196,0
2012-04-07 21:13:24.610676,1
2012-04-07 21:33:02.699561,0
2012-04-08 21:04:41.958471,1
2012-04-08 21:30:41.308288,0
2012-04-09 20:17:57.139816,1
2012-04-09 20:38:57.757893,0
2012-04-10 20:25:32.612413,1
2012-04-10 20:55:00.517156,0
2012-04-11 20:06:53.483614,1
2012-04-11 20:29:55.868919,0
2012-04-12 20:12:54.423643,1
2012-04-12 20:45:16.815010,0
2012-04-13 20:44:00.306543,1
2012-04-13 21:11:14.089249,0
2012-04-14 20:59:03.667552,1
2012-04-14 21:30:13.027838,0
2012-04-15 20:15:50.326619,1
2012-04-15 22:02:35.854939,0
2012-04-16 20:06:10.113510,1
2012-04-16 20:33:00.395541,0
2012-04-17 20:02:05.693572,1
2012-04-17 20:37:19.384478,0
2012-04-18 20:08:37.831061,1
2012-04-18 20:40:29.486693,0
2012-04-19 20:33:31.236975,1
2012-04-19 20:53:47.905182,0
2012-04-20 08:52:27.515565,1
2012-04-20 14:02:47.453664,0
2012-04-20 20:33:43.842506,1
2012-04-20 21:01:55.297182,0
2012-04-21 21:01:31.057836,1
2012-04-21 21:29:39.838244,0
2012-04-22 20:42:13.801724,1
2012-04-22 21:13:53.563387,0
2012-04-23 20:31:44.763106,1
2012-04-23 21:00:37.316507,0
2012-04-24 20:28:52.345289,1
2012-04-24 21:03:50.639695,0
2012-04-25 20:43:57.630554,1
2012-04-25 21:16:14.922376,0
2012-04-26 20:32:16.786164,1
2012-04-26 20:58:14.534646,0
2012-04-27 21:18:16.003336,1
2012-04-27 21:49:02.712015,0
2012-04-28 20:42:28.971773,1
2012-04-28 21:05:39.853580,0
2012-04-29 20:42:32.927764,1
2012-04-29 21:09:18.486355,0
2012-04-30 20:18:59.265066,1
2012-04-30 20:46:37.863167,0
2012-05-01 19:57:30.449543,1
2012-05-01 20:45:33.593976,0
2012-05-02 20:32:55.858788,1
2012-05-02 21:02:00.019254,0
2012-05-03 20:18:12.663247,1
2012-05-03 20:48:51.515087,0
2012-05-04 20:50:15.184337,1
2012-05-04 21:13:16.715504,0
2012-05-06 20:21:29.872938,1
2012-05-06 21:10:12.605299,0
2012-05-07 19:41:41.252895,1
2012-05-07 20:32:30.839395,0
2012-05-08 20:56:54.952279,1
2012-05-08 21:25:41.704064,0
2012-05-09 20:41:26.925590,1
2012-05-09 21:22:49.721964,0
2012-05-10 17:07:39.881901,1
2012-05-10 21:13:58.529761,0
2012-05-10 21:14:01.476683,1
2012-05-10 21:42:43.497925,0
2012-05-11 21:32:28.357368,1
2012-05-11 21:51:12.030484,0
2012-05-12 20:56:15.584757,1
2012-05-12 21:20:34.049672,0
2012-05-13 20:43:03.956910,1
2012-05-13 21:09:25.790512,0
2012-05-14 19:55:56.657256,1
2012-05-14 20:27:49.104153,0
2012-05-15 19:30:54.455010,1
2012-05-15 19:55:11.662751,0
2012-05-16 20:26:37.411632,1
2012-05-16 20:56:21.279379,0
2012-05-17 20:25:57.069197,1
2012-05-17 20:57:23.012145,0
2012-05-18 20:35:10.373960,1
2012-05-18 21:02:16.685433,0
2012-05-19 20:49:58.826689,1
2012-05-19 21:31:07.932297,0
2012-05-20 20:07:25.270977,1
2012-05-20 20:54:25.208584,0
2012-05-21 15:23:57.203696,1
2012-05-21 16:30:35.402120,0
2012-05-21 20:10:21.337684,1
2012-05-21 20:42:48.965256,0
2012-05-22 20:15:17.002323,1
2012-05-22 20:41:07.953113,0
2012-05-23 20:38:12.470560,1
2012-05-23 21:04:50.518303,0
2012-05-24 20:02:54.996892,1
2012-05-24 20:34:48.839041,0
2012-05-25 20:46:40.571317,1
2012-05-25 21:16:34.626466,0
2012-05-26 21:27:08.956142,1
2012-05-26 22:00:26.635089,0
2012-05-27 20:35:55.952744,1
2012-05-27 21:02:00.200463,0
2012-05-28 19:50:53.541325,1
2012-05-28 20:28:53.789221,0
2012-05-29 15:51:51.199611,1
2012-05-29 20:59:10.496585,0
2012-05-30 20:30:59.105320,1
2012-05-30 20:57:43.889208,0
2012-05-31 20:00:38.105713,1
2012-05-31 21:03:20.275756,0
2012-06-01 21:37:17.010869,1
2012-06-01 21:44:56.218007,0
2012-06-02 21:12:05.759417,1
2012-06-02 21:38:36.465594,0
2012-06-03 20:00:13.173590,1
2012-06-03 20:33:00.842797,0
2012-06-04 20:03:45.384889,1
2012-06-04 20:51:00.081538,0
2012-06-05 20:45:35.937104,1
2012-06-05 21:16:30.767402,0
2012-06-07 20:54:50.317780,1
2012-06-07 21:23:26.515249,0
2012-06-08 20:51:10.785367,1
2012-06-08 21:48:22.364602,0
2012-06-09 21:07:27.454515,1
2012-06-09 21:32:21.722097,0
2012-06-10 20:44:14.059680,1
2012-06-10 21:21:57.843599,0
2012-06-11 20:39:16.772535,1
2012-06-11 21:13:31.319326,0
2012-06-12 20:24:32.521116,1
2012-06-12 20:57:20.150461,0
2012-06-13 08:53:32.905006,1
2012-06-13 13:10:47.542240,0
2012-06-13 20:29:14.756965,1
2012-06-13 20:56:16.425700,0
2012-06-14 20:51:36.254455,1
2012-06-14 21:28:26.920063,0
2012-06-15 21:16:00.149876,1
2012-06-15 21:21:22.039672,0
2012-06-16 20:53:55.904563,1
2012-06-16 21:23:18.836410,0
2012-06-17 20:01:57.716984,1
2012-06-17 21:07:23.259236,0
2012-06-17 21:09:36.155210,1
2012-06-17 21:10:39.317972,0
2012-06-21 21:09:16.480046,1
2012-06-21 21:39:53.685424,0
2012-06-21 21:40:12.065420,1
2012-06-21 21:50:32.535676,0
2012-06-22 21:21:04.498086,1
2012-06-22 21:40:04.496185,0
2012-06-23 21:29:35.578840,1
2012-06-23 21:45:24.496501,0
2012-06-24 20:27:34.472111,1
2012-06-24 20:51:00.341562,0
2012-06-25 19:56:22.390596,1
2012-06-25 20:41:36.129357,0
2012-06-26 20:19:40.462546,1
2012-06-26 20:47:50.387371,0
2012-06-28 19:50:21.997006,1
2012-06-28 20:16:13.624595,0
2012-06-29 21:12:55.505562,1
2012-06-29 21:44:27.316425,0
2012-06-30 21:11:48.505543,1
2012-06-30 21:39:51.872081,0
2012-07-01 20:41:35.552232,1
2012-07-01 21:08:34.809877,0
2012-07-02 20:00:44.637119,1
2012-07-02 21:21:53.670657,0
2012-07-03 15:30:20.835000,1
2012-07-03 16:31:30.572652,0
2012-07-03 20:41:19.448909,1
2012-07-03 21:26:15.800680,0
2012-07-04 20:36:51.447581,1
2012-07-04 21:01:45.725308,0
2012-07-05 20:19:21.119131,1
2012-07-05 20:53:45.842818,0
2012-07-07 21:06:23.066697,1
2012-07-07 21:32:12.221567,0
2012-07-08 20:44:37.157831,1
2012-07-08 21:08:03.220566,0
2012-07-09 20:56:44.094769,1
2012-07-09 21:39:46.503066,0
2012-07-10 20:37:51.075183,1
2012-07-10 21:07:59.422330,0
2012-07-11 20:28:31.729543,1
2012-07-11 20:48:44.031777,0
2012-07-12 20:40:12.130774,1
2012-07-12 21:04:36.385270,0
2012-07-14 20:49:49.741460,1
2012-07-14 21:14:44.120260,0
2012-07-15 20:23:51.832968,1
2012-07-15 20:53:33.105085,0
2012-07-16 20:32:41.565586,1
2012-07-16 20:57:37.980369,0
2012-07-17 20:45:24.152395,1
2012-07-17 21:12:36.315208,0
2012-07-18 20:07:17.828993,1
2012-07-18 20:42:45.659160,0
2012-07-19 20:45:50.471563,1
2012-07-19 21:22:47.005087,0
2012-07-20 09:54:58.915039,1
2012-07-20 16:14:40.935313,0
2012-07-20 21:09:02.517315,1
2012-07-20 21:38:21.174875,0
2012-07-22 20:37:55.679018,1
2012-07-22 20:59:30.594058,0
2012-07-23 20:25:21.245166,1
2012-07-23 21:55:52.856881,0
2012-07-24 21:10:35.585060,1
2012-07-24 21:41:06.915779,0
2012-07-25 20:34:20.605023,1
2012-07-25 20:56:34.270253,0
2012-07-26 20:28:34.520050,1
2012-07-26 20:59:43.243755,0
2012-07-27 21:17:42.161341,1
2012-07-27 21:47:33.952366,0
2012-07-28 20:45:07.957652,1
2012-07-28 21:13:22.218705,0
2012-07-29 20:59:22.645430,1
2012-07-29 21:47:18.830588,0
2012-07-30 20:56:40.684956,1
2012-07-30 21:34:34.095618,0
2012-07-31 20:32:25.428382,1
2012-07-31 20:57:18.345108,0
2012-08-02 20:38:33.704131,1
2012-08-02 21:32:29.858011,0
2012-08-03 20:49:01.291191,1
2012-08-03 21:12:56.747736,0
2012-08-04 20:39:02.621980,1
2012-08-04 21:04:18.170473,0
2012-08-05 20:23:50.988413,1
2012-08-05 21:11:39.121177,0
2012-08-07 20:49:15.100770,1
2012-08-07 21:13:58.239649,0
2012-08-08 20:09:45.404668,1
2012-08-08 20:38:37.102132,0
2012-08-09 20:26:57.605388,1
2012-08-09 21:08:01.057472,0
2012-08-10 20:39:09.304683,1
2012-08-10 21:07:52.536498,0
2012-08-12 20:53:32.604624,1
2012-08-12 21:18:44.714913,0
2012-08-13 20:40:36.369033,1
2012-08-13 21:07:17.409040,0
2012-08-14 20:40:50.465414,1
2012-08-14 21:09:44.323723,0
2012-08-15 19:49:41.647520,1
2012-08-15 21:27:39.308816,0
2012-08-16 20:18:51.546445,1
2012-08-16 20:48:03.522138,0
2012-08-19 20:48:17.113958,1
2012-08-19 21:18:55.848412,0
2012-08-20 20:11:05.460493,1
2012-08-20 20:50:39.732859,0
2012-08-21 20:50:08.448379,1
2012-08-21 21:09:19.789260,0
2012-08-22 20:35:18.504092,1
2012-08-22 21:12:26.350373,0
2012-08-23 20:53:22.273242,1
2012-08-23 21:13:03.019679,0
2012-08-25 21:07:11.428787,1
2012-08-25 21:36:57.061023,0
2012-08-26 21:14:25.960725,1
2012-08-26 21:40:09.084082,0
2012-08-28 20:34:20.881775,1
2012-08-28 21:24:40.811550,0
2012-08-29 20:09:33.015733,1
2012-08-29 20:40:00.631910,0
2012-08-30 20:06:03.032897,1
2012-08-30 20:38:39.633852,0
2012-08-31 20:40:15.660448,1
2012-08-31 21:04:16.360878,0
2012-09-01 20:41:13.117376,1
2012-09-01 21:13:53.315752,0
2012-09-02 20:32:50.164385,1
2012-09-02 21:02:00.730294,0
2012-09-03 20:14:04.066610,1
2012-09-03 21:00:31.267441,0
2012-09-04 20:25:01.924763,1
2012-09-04 20:58:39.615379,0
2012-09-05 20:51:32.066357,1
2012-09-05 21:14:11.822021,0
2012-09-07 20:49:56.520818,1
2012-09-07 21:17:03.983979,0
2012-09-09 20:54:34.985244,1
2012-09-09 21:20:25.426293,0
2012-09-10 20:33:37.796434,1
2012-09-10 21:19:32.204183,0
2012-09-11 20:30:34.317825,1
2012-09-11 20:57:18.235086,0
2012-09-13 21:09:09.354306,1
2012-09-13 21:28:46.378099,0
2012-09-16 20:23:44.654197,1
2012-09-16 20:56:01.686946,0
2012-09-17 21:21:20.673450,1
2012-09-17 21:42:20.385607,0
2012-09-18 21:38:24.511462,1
2012-09-18 22:04:52.725760,0
2012-09-20 20:17:36.927932,1
2012-09-20 20:50:13.476413,0
2012-09-21 21:25:33.516754,1
2012-09-21 21:44:06.993470,0
2012-09-23 20:33:18.203994,1
2012-09-23 21:21:07.710115,0
2012-09-24 20:38:57.850083,1
2012-09-24 21:13:19.621339,0
2012-09-25 20:23:28.805131,1
2012-09-25 21:18:56.929136,0
2012-09-26 20:36:09.195664,1
2012-09-26 21:12:51.958915,0
2012-09-27 20:32:43.604544,1
2012-09-27 21:03:29.299560,0
2012-09-28 20:50:45.171407,1
2012-09-28 21:22:31.127595,0
2012-09-29 20:49:14.629925,1
2012-09-29 21:21:08.822376,0
2012-09-30 20:51:40.438290,1
2012-09-30 21:29:31.915357,0
2012-10-01 20:26:57.690992,1
2012-10-02 21:39:11.910651,0
2012-10-06 12:09:59.972205,1
2012-10-06 12:10:02.458867,0
2012-10-07 20:35:58.145010,1
2012-10-07 21:07:44.654792,0
2012-10-08 20:00:08.985422,1
2012-10-08 21:20:01.355640,0
2012-10-09 20:58:01.831131,1
2012-10-09 21:27:36.331815,0
2012-10-10 20:39:00.053302,1
2012-10-10 21:07:48.633115,0
2012-10-11 07:22:15.043080,1
2012-10-11 16:48:44.625182,0
2012-10-13 20:52:03.642260,1
2012-10-13 21:20:32.560770,0
2012-10-14 21:01:04.939969,1
2012-10-14 21:22:35.424116,0
2012-10-15 20:52:38.475100,1
2012-10-15 21:22:22.935281,0
2012-10-16 20:41:20.508881,1
2012-10-16 21:34:24.450394,0
2012-10-17 20:21:18.138794,1
2012-10-17 20:54:10.011758,0
2012-10-18 21:04:46.788756,1
2012-10-18 21:25:21.865387,0
2012-10-19 21:23:21.468119,1
2012-10-19 21:46:30.776839,0
2012-10-21 20:39:47.122514,1
2012-10-21 21:16:01.252988,0
2012-10-22 15:19:15.765651,1
2012-10-22 17:43:58.014441,0
2012-10-22 21:17:58.793565,1
2012-10-22 21:36:48.157011,0
2012-10-24 08:40:13.955669,1
2012-10-24 17:29:45.146894,0
2012-10-24 21:46:03.828210,1
2012-10-24 22:10:51.685800,0
2012-10-25 21:38:54.539566,1
2012-10-25 22:05:11.230664,0
2012-10-26 07:57:10.000733,1
2012-10-26 22:10:01.376895,0
2012-10-28 21:07:16.425521,1
2012-10-28 22:13:15.982900,0
2012-10-29 20:23:55.100753,1
2012-10-29 21:46:50.732739,0
2012-11-04 16:46:51.112232,1
2012-11-04 16:46:52.196462,0
2012-11-04 16:46:54.796264,1
